user_id,age,plan_type,account_age_days,churned,days_since_last_login,total_watch_time_30d,avg_rating,num_ratings
U3559,29,Standard,624,0,7.0,44.0,0.0,0.0
U3560,52,Basic,553,0,54.0,31.0,5.0,1.0
U3561,25,Premium,175,0,57.0,11.0,0.0,0.0
U3562,22,Basic,673,1,144.0,0.0,3.3333333333333335,3.0
U3563,20,Standard,506,0,999.0,97.0,1.0,1.0
U3564,24,Premium,291,0,41.0,22.0,0.0,0.0
U3565,59,Basic,255,0,17.0,0.0,5.0,2.0
U3566,37,Basic,678,0,19.0,84.0,3.0,1.0
U3567,34,Basic,120,0,2.0,113.0,4.5,2.0
U3568,35,Standard,470,0,105.0,0.0,1.0,1.0
U3569,22,Standard,376,0,22.0,0.0,4.0,1.0
U3570,29,Basic,3,0,61.0,0.0,2.0,1.0
U3571,56,Basic,681,0,12.0,38.0,2.0,1.0
U3572,53,Basic,643,0,3.0,121.0,3.0,2.0
U3573,55,Premium,704,0,4.0,0.0,1.75,4.0
U3574,50,Basic,491,0,54.0,0.0,4.333333333333333,3.0
U3575,20,Premium,440,0,999.0,0.0,0.0,0.0
U3576,34,Basic,327,0,999.0,109.0,4.5,2.0
U3577,28,Premium,62,0,23.0,0.0,4.0,1.0
U3578,22,Basic,548,0,42.0,0.0,2.0,1.0
U3579,54,Standard,403,0,31.0,0.0,0.0,0.0
U3580,31,Basic,270,1,14.0,0.0,5.0,2.0
U3581,48,Premium,510,0,163.0,0.0,3.0,5.0
U3582,54,Premium,66,0,97.0,0.0,0.0,0.0
U3583,51,Basic,17,0,999.0,0.0,0.0,0.0
U3584,49,Basic,21,0,100.0,0.0,4.0,2.0
U3585,46,Basic,19,1,32.0,0.0,4.0,1.0
U3586,43,Basic,23,0,7.0,21.0,4.0,2.0
U3587,30,Basic,110,0,49.0,0.0,3.0,2.0
U3588,21,Premium,525,0,71.0,30.0,2.0,3.0
U3589,19,Basic,295,0,55.0,0.0,0.0,0.0
U3590,58,Premium,188,0,96.0,80.0,2.0,1.0
U3591,50,Premium,260,0,104.0,0.0,4.0,1.0
U3592,40,Premium,223,1,26.0,114.0,3.5,2.0
U3593,41,Standard,620,0,13.0,33.0,0.0,0.0
U3594,49,Premium,123,0,28.0,0.0,1.5,2.0
U3595,24,Standard,507,0,26.0,0.0,2.0,4.0
U3596,46,Standard,366,1,67.0,120.0,4.666666666666667,3.0
U3597,55,Basic,361,1,1.0,113.0,0.0,0.0
U3598,58,Premium,460,0,111.0,0.0,1.6666666666666667,3.0
U3599,49,Standard,520,0,46.0,0.0,2.0,1.0
U3600,28,Basic,674,0,110.0,99.0,5.0,2.0
U3601,29,Standard,469,0,67.0,0.0,0.0,0.0
U3602,37,Basic,626,0,115.0,0.0,5.0,2.0
U3603,24,Standard,566,0,24.0,70.0,2.0,1.0
U3604,35,Premium,218,0,19.0,201.0,3.0,3.0
U3605,26,Premium,82,1,130.0,147.0,4.0,1.0
U3606,43,Basic,205,0,999.0,0.0,5.0,1.0
U3607,40,Basic,124,0,68.0,0.0,4.0,1.0
U3608,22,Basic,129,1,148.0,0.0,5.0,2.0
U3609,32,Basic,505,0,159.0,76.0,0.0,0.0
U3610,30,Premium,460,0,114.0,0.0,2.5,2.0
U3611,39,Standard,470,0,126.0,13.0,1.5,2.0
U3612,45,Basic,608,0,21.0,0.0,0.0,0.0
U3613,32,Standard,542,0,52.0,95.0,2.0,1.0
U3614,18,Premium,360,0,43.0,0.0,0.0,0.0
U3615,20,Premium,86,0,8.0,0.0,3.0,2.0
U3616,42,Standard,218,1,5.0,0.0,3.0,3.0
U3617,60,Premium,529,1,134.0,0.0,3.0,1.0
U3618,54,Basic,155,0,85.0,114.0,2.0,2.0
U3619,19,Standard,446,0,8.0,81.0,1.5,2.0
U3620,19,Basic,719,0,101.0,136.0,2.0,2.0
U3621,22,Basic,137,0,999.0,20.0,2.75,4.0
U3622,29,Standard,131,0,52.0,0.0,3.0,2.0
U3623,38,Premium,387,0,66.0,0.0,2.0,1.0
U3624,26,Basic,628,0,154.0,116.0,0.0,0.0
U3625,27,Basic,238,0,999.0,0.0,2.5,2.0
U3626,23,Premium,311,1,151.0,42.0,0.0,0.0
U3627,31,Basic,467,0,11.0,0.0,2.0,1.0
U3628,40,Premium,106,0,147.0,7.0,4.0,2.0
U3629,42,Premium,702,0,21.0,0.0,1.0,1.0
U3630,53,Premium,562,0,6.0,0.0,3.0,1.0
U3631,37,Basic,402,0,999.0,0.0,0.0,0.0
U3632,58,Basic,432,0,175.0,0.0,3.0,3.0
U3633,58,Premium,125,0,65.0,0.0,2.75,4.0
U3634,56,Standard,667,0,57.0,62.0,0.0,0.0
U3635,40,Basic,723,0,170.0,40.0,1.8,5.0
U3636,52,Premium,314,0,166.0,55.0,3.0,1.0
U3637,39,Premium,556,1,64.0,67.0,4.0,1.0
U3638,34,Basic,96,0,52.0,0.0,3.5,2.0
U3639,42,Basic,663,0,3.0,118.0,1.0,2.0
U3640,42,Premium,451,0,26.0,0.0,3.0,1.0
U3641,22,Standard,146,0,84.0,96.0,0.0,0.0
U3642,34,Premium,588,0,39.0,5.0,4.666666666666667,3.0
U3643,53,Premium,191,0,54.0,207.0,4.0,1.0
U3644,39,Premium,149,0,11.0,0.0,2.0,1.0
U3645,52,Premium,447,0,23.0,105.0,2.8333333333333335,6.0
U3646,60,Basic,342,1,139.0,0.0,4.333333333333333,3.0
U3647,32,Basic,479,0,999.0,181.0,0.0,0.0
U3648,28,Standard,382,0,3.0,0.0,5.0,2.0
U3649,48,Premium,434,0,1.0,61.0,3.0,2.0
U3650,54,Premium,391,0,175.0,0.0,4.5,2.0
U3651,23,Premium,357,1,130.0,33.0,4.5,2.0
U3652,50,Basic,729,0,38.0,0.0,0.0,0.0
U3653,48,Standard,255,0,116.0,0.0,0.0,0.0
U3654,20,Standard,551,0,65.0,0.0,1.0,1.0
U3655,50,Standard,181,0,55.0,0.0,3.0,1.0
U3656,31,Standard,337,1,27.0,21.0,4.0,1.0
U3657,21,Standard,622,0,142.0,0.0,1.5,2.0
U3658,34,Basic,673,0,37.0,93.0,3.0,2.0
U3659,50,Premium,27,0,72.0,32.0,3.5,2.0
U3660,28,Standard,512,0,5.0,0.0,0.0,0.0
U3661,26,Premium,395,0,52.0,0.0,3.3333333333333335,3.0
U3662,51,Basic,646,0,999.0,143.0,5.0,1.0
U3663,25,Standard,696,0,30.0,56.0,0.0,0.0
U3664,39,Standard,223,0,79.0,0.0,1.0,1.0
U3665,58,Standard,674,0,2.0,0.0,3.0,2.0
U3666,27,Premium,616,0,26.0,118.0,4.75,4.0
U3667,40,Standard,513,0,73.0,0.0,0.0,0.0
U3668,45,Basic,640,0,71.0,22.0,3.5,2.0
U3669,36,Premium,591,0,48.0,77.0,4.0,2.0
U3670,40,Premium,77,0,46.0,108.0,3.0,1.0
U3671,45,Basic,417,0,49.0,181.0,2.0,1.0
U3672,21,Premium,499,0,10.0,8.0,2.0,2.0
U3673,35,Standard,722,0,65.0,58.0,2.0,2.0
U3674,37,Standard,506,0,42.0,0.0,0.0,0.0
U3675,40,Standard,296,1,116.0,157.0,0.0,0.0
U3676,53,Premium,589,0,1.0,0.0,2.0,2.0
U3677,29,Premium,368,0,51.0,0.0,1.0,1.0
U3678,19,Standard,238,0,35.0,112.0,3.3333333333333335,3.0
U3679,25,Premium,512,1,156.0,0.0,3.0,1.0
U3680,38,Basic,459,0,23.0,0.0,4.0,1.0
U3681,51,Basic,57,0,91.0,0.0,2.0,1.0
U3682,49,Standard,469,0,36.0,128.0,0.0,0.0
U3683,54,Premium,621,1,11.0,0.0,2.0,1.0
U3684,51,Standard,373,0,104.0,0.0,5.0,1.0
U3685,54,Basic,283,0,38.0,0.0,4.0,2.0
U3686,20,Standard,110,0,87.0,0.0,3.0,4.0
U3687,50,Standard,423,0,79.0,77.0,3.0,3.0
U3688,30,Premium,177,0,36.0,90.0,4.0,1.0
U3689,58,Standard,529,0,110.0,0.0,0.0,0.0
U3690,35,Standard,572,0,112.0,0.0,0.0,0.0
U3691,38,Basic,616,1,27.0,15.0,2.6666666666666665,3.0
U3692,48,Basic,92,0,145.0,0.0,2.0,1.0
U3693,60,Standard,690,0,102.0,0.0,0.0,0.0
U3694,50,Premium,730,0,13.0,0.0,4.0,1.0
U3695,39,Premium,629,0,999.0,0.0,1.0,1.0
U3696,32,Standard,336,1,85.0,217.0,2.5,4.0
U3697,60,Basic,309,0,44.0,83.0,2.3333333333333335,3.0
U3698,37,Standard,483,0,146.0,33.0,4.0,1.0
U3699,37,Premium,618,0,27.0,0.0,1.6666666666666667,3.0
U3700,48,Standard,135,0,31.0,24.0,1.0,1.0
U3701,54,Basic,475,0,30.0,0.0,4.5,2.0
U3702,28,Basic,414,0,8.0,0.0,3.25,4.0
U3703,45,Basic,228,0,142.0,0.0,2.0,2.0
U3704,28,Premium,644,0,134.0,32.0,3.5,2.0
U3705,19,Basic,456,0,41.0,0.0,0.0,0.0
U3706,19,Basic,326,1,24.0,0.0,3.0,3.0
U3707,23,Standard,105,0,141.0,15.0,3.0,1.0
U3708,53,Basic,456,0,18.0,0.0,5.0,1.0
U3709,59,Basic,351,1,999.0,0.0,0.0,0.0
U3710,53,Premium,220,0,10.0,0.0,0.0,0.0
U3711,31,Premium,345,0,18.0,38.0,1.0,1.0
U3712,19,Standard,88,0,17.0,0.0,3.0,1.0
U3713,18,Standard,104,0,43.0,145.0,3.0,2.0
U3714,56,Premium,181,0,170.0,0.0,2.5,2.0
U3715,24,Standard,207,0,16.0,0.0,3.3333333333333335,3.0
U3716,37,Basic,30,0,70.0,0.0,0.0,0.0
U3717,22,Basic,505,0,87.0,62.0,3.5,2.0
U3718,37,Basic,520,1,161.0,0.0,2.5,2.0
U3719,55,Premium,420,0,95.0,0.0,0.0,0.0
U3720,41,Premium,389,0,48.0,0.0,3.0,2.0
U3721,49,Standard,457,0,999.0,89.0,3.0,1.0
U3722,39,Premium,532,0,9.0,0.0,4.0,3.0
U3723,47,Premium,201,0,39.0,90.0,3.0,1.0
U3724,39,Premium,700,0,50.0,0.0,1.0,1.0
U3725,49,Standard,277,0,96.0,0.0,5.0,1.0
U3726,24,Premium,131,0,34.0,0.0,0.0,0.0
U3727,31,Premium,532,1,57.0,164.0,2.5,2.0
U3728,46,Premium,242,0,137.0,0.0,3.0,4.0
U3729,48,Basic,156,0,21.0,0.0,3.8,5.0
U3730,49,Standard,455,0,25.0,93.0,1.0,1.0
U3731,18,Basic,490,0,51.0,77.0,4.5,2.0
U3732,49,Standard,729,0,82.0,0.0,2.0,1.0
U3733,28,Standard,268,0,92.0,27.0,4.5,2.0
U3734,23,Basic,239,1,44.0,0.0,0.0,0.0
U3735,39,Premium,37,0,69.0,0.0,1.0,1.0
U3736,53,Basic,4,1,36.0,9.0,1.5,2.0
U3737,58,Standard,313,1,17.0,0.0,1.5,2.0
U3738,41,Basic,723,1,14.0,28.0,2.5,2.0
U3739,38,Standard,370,0,146.0,0.0,1.0,1.0
U3740,49,Premium,400,0,38.0,0.0,4.0,2.0
U3741,56,Basic,618,0,83.0,201.0,3.0,1.0
U3742,53,Basic,266,0,47.0,0.0,3.0,2.0
U3743,51,Basic,510,1,37.0,102.0,1.5,2.0
U3744,28,Basic,386,0,72.0,0.0,3.0,1.0
U3745,42,Basic,546,0,134.0,59.0,2.5,2.0
U3746,28,Basic,591,0,44.0,164.0,2.0,1.0
U3747,43,Standard,144,0,66.0,0.0,0.0,0.0
U3748,34,Standard,381,1,50.0,0.0,3.0,4.0
U3749,31,Standard,611,0,67.0,0.0,3.6666666666666665,6.0
U3750,53,Premium,104,0,999.0,0.0,3.5,2.0
U3751,48,Standard,54,0,47.0,0.0,2.0,2.0
U3752,57,Basic,461,0,45.0,0.0,3.3333333333333335,3.0
U3753,32,Standard,70,1,48.0,0.0,2.5,2.0
U3754,31,Premium,32,0,45.0,61.0,0.0,0.0
U3755,38,Standard,378,0,11.0,0.0,3.6666666666666665,3.0
U3756,24,Basic,611,0,13.0,0.0,2.5,2.0
U3757,53,Basic,396,0,15.0,94.0,0.0,0.0
U3758,24,Standard,654,0,999.0,26.0,2.0,3.0
U3759,54,Premium,554,0,18.0,0.0,5.0,1.0
U3760,36,Basic,389,0,29.0,12.0,3.0,1.0
U3761,58,Standard,432,0,999.0,0.0,1.0,1.0
U3762,32,Premium,395,0,9.0,0.0,0.0,0.0
U3763,38,Premium,69,0,102.0,15.0,3.0,2.0
U3764,57,Premium,135,0,61.0,0.0,3.3333333333333335,3.0
U3765,18,Premium,663,0,128.0,0.0,2.3333333333333335,3.0
U3766,49,Premium,188,0,133.0,77.0,2.0,1.0
U3767,57,Basic,82,0,999.0,147.0,3.6666666666666665,3.0
U3768,45,Standard,555,0,62.0,0.0,1.5,2.0
U3769,27,Basic,330,0,93.0,0.0,0.0,0.0
U3770,46,Premium,618,0,20.0,0.0,3.0,1.0
U3771,26,Basic,625,0,88.0,0.0,3.0,1.0
U3772,21,Standard,233,0,999.0,0.0,0.0,0.0
U3773,19,Basic,108,1,143.0,0.0,2.0,5.0
U3774,36,Premium,574,0,20.0,96.0,5.0,1.0
U3775,27,Basic,623,0,133.0,0.0,3.5,2.0
U3776,44,Basic,574,0,129.0,50.0,4.0,1.0
U3777,56,Basic,649,0,9.0,107.0,0.0,0.0
U3778,20,Basic,174,0,30.0,0.0,3.0,1.0
U3779,44,Premium,46,0,21.0,0.0,3.0,3.0
U3780,43,Basic,624,0,26.0,0.0,3.0,3.0
U3781,54,Standard,699,0,21.0,0.0,1.0,1.0
U3782,50,Premium,624,0,999.0,0.0,4.0,2.0
U3783,33,Standard,709,0,111.0,156.0,4.5,2.0
U3784,22,Standard,718,1,149.0,0.0,4.0,2.0
U3785,48,Premium,429,1,7.0,0.0,4.0,1.0
U3786,38,Premium,529,0,999.0,0.0,0.0,0.0
U3787,49,Basic,214,0,17.0,106.0,4.0,4.0
U3788,58,Standard,415,1,4.0,19.0,2.0,2.0
U3789,33,Standard,165,0,29.0,98.0,2.0,1.0
U3790,30,Premium,552,1,50.0,98.0,0.0,0.0
U3791,58,Basic,456,0,149.0,0.0,4.0,3.0
U3792,57,Basic,226,0,86.0,0.0,2.0,1.0
U3793,55,Standard,105,0,58.0,0.0,2.0,2.0
U3794,20,Premium,608,0,100.0,104.0,4.0,2.0
U3795,43,Basic,519,0,999.0,0.0,0.0,0.0
U3796,57,Basic,135,0,14.0,0.0,5.0,1.0
U3797,33,Standard,104,0,16.0,139.0,4.0,3.0
U3798,59,Premium,504,0,117.0,67.0,0.0,0.0
U3799,44,Premium,142,0,65.0,0.0,4.5,2.0
U3800,56,Basic,301,0,74.0,27.0,0.0,0.0
U3801,32,Standard,338,0,41.0,68.0,1.0,1.0
U3802,44,Premium,392,0,50.0,0.0,4.5,2.0
U3803,32,Premium,496,0,36.0,0.0,4.333333333333333,3.0
U3804,34,Premium,642,0,36.0,212.0,3.4,5.0
U3805,42,Standard,324,0,3.0,0.0,3.6666666666666665,3.0
U3806,28,Basic,680,1,3.0,18.0,3.5,2.0
U3807,34,Basic,274,1,56.0,0.0,0.0,0.0
U3808,46,Standard,17,0,999.0,0.0,0.0,0.0
U3809,23,Premium,646,1,65.0,0.0,3.5,2.0
U3810,42,Basic,432,1,41.0,46.0,3.0,1.0
U3811,46,Basic,294,0,100.0,0.0,0.0,0.0
U3812,34,Basic,131,0,44.0,162.0,4.0,1.0
U3813,39,Basic,331,0,127.0,0.0,2.0,1.0
U3814,39,Basic,323,0,64.0,68.0,0.0,0.0
U3815,45,Standard,500,0,9.0,105.0,3.0,2.0
U3816,51,Premium,388,0,88.0,114.0,4.0,1.0
U3817,44,Basic,218,1,76.0,0.0,0.0,0.0
U3818,30,Standard,453,0,152.0,0.0,4.0,3.0
U3819,32,Basic,392,0,999.0,0.0,4.0,1.0
U3820,51,Premium,482,1,177.0,0.0,2.0,2.0
U3821,27,Premium,597,1,30.0,60.0,3.5,4.0
U3822,58,Premium,718,0,51.0,0.0,3.0,1.0
U3823,46,Premium,431,0,90.0,166.0,1.0,1.0
U3824,31,Premium,82,0,12.0,74.0,3.5,2.0
U3825,49,Basic,392,0,27.0,0.0,5.0,1.0
U3826,49,Basic,435,0,22.0,35.0,4.0,3.0
U3827,40,Basic,10,0,9.0,97.0,0.0,0.0
U3828,58,Basic,719,0,100.0,59.0,3.3333333333333335,3.0
U3829,35,Premium,509,0,122.0,0.0,5.0,1.0
U3830,40,Basic,467,0,999.0,46.0,2.25,4.0
U3831,32,Standard,267,0,59.0,0.0,3.5,2.0
U3832,50,Standard,59,0,25.0,0.0,2.0,3.0
U3833,34,Standard,669,1,81.0,32.0,4.0,1.0
U3834,45,Premium,675,0,14.0,0.0,4.0,3.0
U3835,20,Basic,197,0,105.0,116.0,5.0,1.0
U3836,46,Premium,314,0,73.0,0.0,1.0,2.0
U3837,53,Basic,189,0,16.0,9.0,4.5,2.0
U3838,24,Basic,722,0,59.0,27.0,2.3333333333333335,3.0
U3839,49,Premium,375,1,22.0,0.0,4.0,2.0
U3840,22,Standard,157,1,80.0,0.0,3.0,2.0
U3841,36,Standard,243,0,15.0,119.0,0.0,0.0
U3842,50,Basic,240,1,56.0,0.0,2.0,1.0
U3843,41,Basic,138,0,103.0,0.0,0.0,0.0
U3844,35,Standard,63,0,3.0,85.0,4.0,1.0
U3845,48,Premium,134,0,41.0,0.0,3.3333333333333335,3.0
U3846,36,Basic,498,0,90.0,0.0,2.0,1.0
U3847,33,Standard,727,1,2.0,178.0,2.6666666666666665,3.0
U3848,47,Basic,160,0,59.0,0.0,0.0,0.0
U3849,41,Premium,420,0,18.0,0.0,0.0,0.0
U3850,20,Basic,291,0,58.0,0.0,4.666666666666667,3.0
U3851,55,Basic,326,0,122.0,0.0,3.5,2.0
U3852,55,Basic,121,0,111.0,39.0,1.5,2.0
U3853,46,Basic,262,1,120.0,0.0,4.0,1.0
U3854,48,Premium,397,1,999.0,104.0,4.0,1.0
U3855,46,Standard,210,0,8.0,18.0,1.0,1.0
U3856,19,Premium,278,0,97.0,120.0,2.5,4.0
U3857,26,Premium,218,1,68.0,69.0,2.25,4.0
U3858,42,Basic,104,0,25.0,119.0,5.0,1.0
U3859,47,Basic,104,1,81.0,0.0,2.3333333333333335,3.0
U3860,52,Standard,207,0,17.0,0.0,0.0,0.0
U3861,26,Premium,355,0,110.0,34.0,0.0,0.0
U3862,48,Basic,283,0,73.0,39.0,3.0,3.0
U3863,30,Standard,305,0,163.0,0.0,2.5,2.0
U3864,34,Premium,290,0,109.0,0.0,4.0,3.0
U3865,51,Basic,252,0,9.0,0.0,0.0,0.0
U3866,58,Premium,544,0,140.0,13.0,0.0,0.0
U3867,49,Basic,602,0,51.0,114.0,4.0,1.0
U3868,53,Standard,564,0,43.0,0.0,3.3333333333333335,3.0
U3869,37,Standard,237,0,101.0,0.0,3.3333333333333335,3.0
U3870,25,Standard,189,1,999.0,0.0,0.0,0.0
U3871,38,Premium,41,0,72.0,78.0,2.0,4.0
U3872,52,Premium,679,0,124.0,90.0,0.0,0.0
U3873,25,Standard,696,0,97.0,24.0,0.0,0.0
U3874,18,Standard,242,0,40.0,42.0,0.0,0.0
U3875,20,Standard,57,0,24.0,0.0,5.0,1.0
U3876,43,Standard,277,0,128.0,0.0,2.5,2.0
U3877,47,Premium,415,1,10.0,0.0,1.0,1.0
U3878,57,Basic,413,0,90.0,0.0,0.0,0.0
U3879,32,Premium,201,0,1.0,0.0,0.0,0.0
U3880,36,Basic,310,0,156.0,0.0,2.0,1.0
U3881,36,Basic,202,0,6.0,111.0,3.0,2.0
U3882,24,Basic,190,1,38.0,0.0,3.0,3.0
U3883,40,Premium,45,0,58.0,51.0,0.0,0.0
U3884,26,Basic,369,0,181.0,112.0,1.0,1.0
U3885,46,Basic,72,0,16.0,86.0,4.0,1.0
U3886,50,Standard,562,1,98.0,41.0,5.0,1.0
U3887,27,Standard,689,0,37.0,54.0,2.0,1.0
U3888,42,Premium,219,0,30.0,0.0,5.0,2.0
U3889,31,Standard,504,0,105.0,0.0,2.0,2.0
U3890,20,Premium,635,1,23.0,0.0,3.0,1.0
U3891,31,Basic,274,0,0.0,279.0,2.0,1.0
U3892,34,Standard,297,0,153.0,0.0,3.0,2.0
U3893,39,Basic,120,0,45.0,24.0,0.0,0.0
U3894,37,Basic,631,0,65.0,0.0,4.666666666666667,3.0
U3895,49,Premium,34,0,107.0,0.0,1.5,2.0
U3896,31,Basic,186,0,130.0,0.0,0.0,0.0
U3897,40,Basic,604,1,112.0,22.0,2.0,1.0
U3898,21,Standard,382,1,999.0,43.0,5.0,1.0
U3899,41,Basic,209,0,96.0,0.0,0.0,0.0
U3900,21,Basic,616,0,58.0,57.0,3.5,2.0
U3901,48,Premium,187,0,4.0,91.0,4.0,2.0
U3902,36,Standard,558,0,141.0,0.0,3.0,3.0
U3903,57,Basic,729,0,83.0,98.0,3.0,2.0
U3904,31,Premium,195,0,3.0,113.0,3.0,1.0
U3905,19,Basic,500,0,12.0,0.0,2.6666666666666665,3.0
U3906,46,Basic,85,0,14.0,0.0,0.0,0.0
U3907,38,Standard,606,1,41.0,32.0,4.0,1.0
U3908,54,Basic,503,0,149.0,54.0,3.0,1.0
U3909,29,Standard,693,0,125.0,120.0,5.0,1.0
U3910,34,Premium,527,0,86.0,8.0,4.0,1.0
U3911,58,Premium,384,0,4.0,81.0,3.0,2.0
U3912,40,Standard,3,1,36.0,5.0,3.0,1.0
U3913,49,Basic,401,0,132.0,0.0,2.0,2.0
U3914,28,Basic,513,0,71.0,5.0,4.0,2.0
U3915,27,Standard,404,0,47.0,0.0,4.0,1.0
U3916,59,Basic,344,0,99.0,56.0,1.0,2.0
U3917,30,Standard,17,0,59.0,0.0,1.0,2.0
U3918,48,Premium,515,0,17.0,95.0,3.5,4.0
U3919,41,Premium,407,1,84.0,17.0,0.0,0.0
U3920,29,Basic,404,0,46.0,166.0,2.5,2.0
U3921,45,Basic,398,0,6.0,0.0,2.5,4.0
U3922,42,Premium,631,0,14.0,0.0,5.0,1.0
U3923,55,Premium,478,0,20.0,85.0,4.0,2.0
U3924,50,Standard,654,0,999.0,0.0,0.0,0.0
U3925,33,Standard,373,0,999.0,0.0,0.0,0.0
U3926,44,Standard,329,0,59.0,57.0,0.0,0.0
U3927,39,Standard,705,0,26.0,0.0,0.0,0.0
U3928,30,Premium,55,0,4.0,98.0,4.0,2.0
U3929,37,Basic,121,0,30.0,0.0,2.0,2.0
U3930,40,Standard,501,0,27.0,113.0,0.0,0.0
U3931,25,Premium,439,0,88.0,30.0,0.0,0.0
U3932,48,Premium,428,1,17.0,0.0,3.0,1.0
U3933,51,Basic,235,0,56.0,0.0,3.0,2.0
U3934,51,Basic,4,1,26.0,0.0,0.0,0.0
U3935,58,Premium,712,0,74.0,117.0,0.0,0.0
U3936,36,Standard,62,0,37.0,0.0,3.5,4.0
U3937,60,Standard,421,0,4.0,66.0,0.0,0.0
U3938,45,Premium,197,0,76.0,0.0,0.0,0.0
U3939,22,Premium,645,0,32.0,0.0,1.5,4.0
U3940,47,Standard,323,0,999.0,112.0,0.0,0.0
U3941,29,Basic,435,0,86.0,16.0,0.0,0.0
U3942,41,Standard,175,0,53.0,37.0,0.0,0.0
U3943,39,Basic,190,0,144.0,36.0,5.0,1.0
U3944,38,Premium,353,0,63.0,80.0,2.2,5.0
U3945,50,Standard,678,1,60.0,0.0,2.0,1.0
U3946,41,Basic,542,1,91.0,122.0,5.0,1.0
U3947,33,Premium,518,0,39.0,0.0,4.0,3.0
U3948,56,Standard,599,0,109.0,0.0,3.0,2.0
U3949,40,Basic,716,0,43.0,178.0,1.0,1.0
U3950,30,Premium,365,0,109.0,0.0,4.0,1.0
U3951,60,Premium,250,1,67.0,19.0,2.0,1.0
U3952,42,Premium,339,0,6.0,0.0,2.6,5.0
U3953,46,Basic,616,1,9.0,0.0,1.0,1.0
U3954,18,Basic,641,1,94.0,0.0,5.0,2.0
U3955,29,Basic,201,0,31.0,32.0,4.0,1.0
U3956,50,Premium,77,0,13.0,0.0,2.0,1.0
U3957,59,Standard,333,0,32.0,0.0,0.0,0.0
U3958,27,Standard,75,0,0.0,11.0,4.0,2.0
U3959,53,Basic,494,0,25.0,34.0,3.0,1.0
U3960,55,Premium,86,0,48.0,0.0,5.0,1.0
U3961,20,Basic,430,0,37.0,0.0,3.0,1.0
U3962,59,Standard,371,1,999.0,0.0,0.0,0.0
U3963,47,Standard,214,0,49.0,0.0,2.0,1.0
U3964,25,Premium,420,0,3.0,67.0,0.0,0.0
U3965,39,Standard,204,0,54.0,0.0,3.0,1.0
U3966,47,Basic,591,0,27.0,0.0,3.5,4.0
U3967,44,Premium,634,0,999.0,120.0,3.0,1.0
U3968,60,Basic,5,0,120.0,0.0,2.3333333333333335,3.0
U3969,33,Premium,328,0,143.0,84.0,3.0,3.0
U3970,43,Standard,204,0,999.0,0.0,3.5,2.0
U3971,28,Premium,637,1,18.0,86.0,1.0,1.0
U3972,35,Standard,215,0,122.0,0.0,0.0,0.0
U3973,24,Basic,150,0,72.0,0.0,4.0,5.0
U3974,36,Premium,226,0,27.0,111.0,5.0,1.0
U3975,56,Basic,660,0,91.0,63.0,3.5,2.0
U3976,20,Premium,313,0,44.0,0.0,1.5,2.0
U3977,51,Standard,27,0,34.0,0.0,0.0,0.0
U3978,39,Premium,137,0,51.0,0.0,3.3333333333333335,3.0
U3979,39,Basic,369,0,134.0,49.0,2.0,1.0
U3980,29,Basic,378,0,999.0,0.0,2.0,1.0
U3981,32,Premium,367,0,168.0,0.0,3.0,2.0
U3982,54,Standard,410,0,13.0,0.0,4.5,2.0
U3983,25,Standard,631,0,59.0,0.0,0.0,0.0
U3984,41,Basic,300,0,12.0,0.0,5.0,1.0
U3985,37,Basic,352,0,1.0,0.0,2.0,2.0
U3986,38,Basic,704,0,2.0,0.0,1.0,1.0
U3987,30,Standard,595,0,68.0,113.0,3.3333333333333335,3.0
U3988,23,Premium,273,0,82.0,0.0,2.5,2.0
U3989,56,Basic,652,0,0.0,59.0,2.5,2.0
U3990,30,Standard,370,0,61.0,35.0,1.0,1.0
U3991,46,Standard,337,0,999.0,0.0,4.5,2.0
U3992,53,Basic,339,0,999.0,0.0,1.6666666666666667,3.0
U3993,40,Premium,202,0,39.0,0.0,2.0,1.0
U3994,45,Basic,578,0,43.0,0.0,1.6666666666666667,3.0
U3995,54,Basic,336,0,7.0,78.0,2.75,4.0
U3996,42,Basic,109,0,7.0,0.0,5.0,1.0
U3997,40,Premium,156,0,25.0,0.0,3.0,2.0
U3998,56,Premium,451,0,147.0,0.0,3.0,1.0
U3999,58,Premium,236,0,16.0,60.0,0.0,0.0
U4000,33,Basic,130,0,999.0,0.0,1.0,2.0
U4001,31,Standard,730,0,117.0,49.0,2.0,2.0
U4002,23,Premium,414,1,1.0,0.0,0.0,0.0
U4003,30,Premium,305,0,79.0,0.0,3.0,3.0
U4004,41,Basic,229,0,58.0,0.0,0.0,0.0
U4005,44,Standard,20,0,9.0,0.0,1.0,1.0
U4006,26,Basic,156,0,999.0,231.0,2.0,1.0
U4007,35,Premium,158,1,1.0,62.0,0.0,0.0
U4008,56,Basic,362,0,46.0,0.0,3.0,2.0
U4009,43,Premium,710,0,100.0,0.0,2.5,2.0
U4010,21,Premium,414,0,999.0,0.0,1.0,1.0
U4011,18,Standard,64,0,145.0,0.0,0.0,0.0
U4012,26,Standard,197,0,65.0,0.0,1.0,1.0
U4013,27,Basic,532,1,30.0,77.0,0.0,0.0
U4014,40,Standard,412,0,70.0,51.0,4.5,2.0
U4015,45,Basic,35,0,999.0,0.0,0.0,0.0
U4016,32,Basic,110,0,0.0,0.0,2.0,1.0
U4017,21,Standard,38,0,81.0,148.0,2.6666666666666665,3.0
