rating_id,user_id,show_id,rating
R2227,U3696,S11,2
R2228,U2998,S29,1
R2229,U4496,S24,3
R2230,U4680,S30,1
R2231,U4118,S18,4
R2232,U5225,S25,2
R2233,U5232,S32,5
R2234,U4605,S1,3
R2235,U2061,S26,4
R2236,U2137,S13,3
R2237,U2939,S21,2
R2238,U3678,S15,1
R2239,U1405,S30,1
R2240,U3024,S11,3
R2241,U2261,S35,1
R2242,U4476,S14,5
R2243,U5707,S1,3
R2244,U1471,S9,3
R2245,U2797,S16,3
R2246,U3779,S13,5
R2247,U4687,S25,5
R2248,U3100,S34,5
R2249,U3638,S13,3
R2250,U2301,S34,4
R2251,U1627,S28,2
R2252,U3440,S3,5
R2253,U3243,S27,4
R2254,U3684,S27,5
R2255,U1637,S28,2
R2256,U4364,S1,5
R2257,U4643,S34,3
R2258,U1705,S34,4
R2259,U3229,S10,4
R2260,U1179,S17,5
R2261,U1745,S13,4
R2262,U2782,S14,5
R2263,U1900,S22,3
R2264,U4739,S29,3
R2265,U3987,S3,4
R2266,U2601,S26,2
R2267,U3749,S26,3
R2268,U3104,S9,2
R2269,U3666,S30,5
R2270,U5226,S12,4
R2271,U2495,S26,1
R2272,U5544,S7,1
R2273,U3285,S28,5
R2274,U5819,S21,4
R2275,U1329,S16,2
R2276,U5111,S19,4
R2277,U3826,S35,4
R2278,U1497,S21,1
R2279,U1439,S35,4
R2280,U5408,S34,5
R2281,U2658,S17,2
R2282,U2002,S19,3
R2283,U5900,S15,5
R2284,U5758,S22,4
R2285,U2558,S4,3
R2286,U3936,S33,4
R2287,U2857,S27,5
R2288,U2647,S23,3
R2289,U2289,S19,2
R2290,U1167,S20,1
R2291,U1407,S32,3
R2292,U2131,S30,3
R2293,U2600,S15,5
R2294,U2758,S30,5
R2295,U4791,S15,4
R2296,U5639,S30,1
R2297,U2017,S16,3
R2298,U1876,S10,1
R2299,U3750,S26,2
R2300,U3933,S25,5
R2301,U5857,S23,4
R2302,U3381,S33,2
R2303,U3650,S34,5
R2304,U1421,S8,1
R2305,U5186,S36,2
R2306,U5619,S27,2
R2307,U1213,S22,1
R2308,U4427,S30,2
R2309,U3205,S14,2
R2310,U2706,S10,3
R2311,U2852,S29,5
R2312,U1294,S25,3
R2313,U3509,S24,5
R2314,U4082,S22,3
R2315,U4052,S30,3
R2316,U2297,S30,1
R2317,U2534,S6,1
R2318,U4893,S29,5
R2319,U1168,S20,3
R2320,U5663,S32,5
R2321,U3939,S27,2
R2322,U5345,S18,1
R2323,U2274,S2,4
R2324,U2672,S26,2
R2325,U4360,S21,2
R2326,U2638,S24,2
R2327,U4972,S26,3
R2328,U3487,S14,3
R2329,U1758,S28,3
R2330,U4517,S34,1
R2331,U2482,S33,1
R2332,U3035,S9,2
R2333,U1126,S21,4
R2334,U1421,S25,5
R2335,U3845,S10,2
R2336,U5330,S10,4
R2337,U1395,S27,3
R2338,U4147,S31,2
R2339,U2700,S20,2
R2340,U1889,S31,4
R2341,U3672,S36,3
R2342,U1910,S27,2
R2343,U1111,S3,2
R2344,U2707,S8,3
R2345,U4099,S33,3
R2346,U4096,S33,2
R2347,U4834,S22,2
R2348,U3169,S8,4
R2349,U2890,S1,1
R2350,U1458,S3,5
R2351,U1800,S35,5
R2352,U1227,S2,3
R2353,U4476,S24,5
R2354,U4692,S23,4
R2355,U4673,S28,2
R2356,U4052,S12,4
R2357,U4588,S14,2
R2358,U1880,S4,1
R2359,U3119,S15,5
R2360,U3992,S2,2
R2361,U5459,S18,4
R2362,U4003,S29,3
R2363,U2527,S13,3
R2364,U5506,S28,3
R2365,U4037,S19,1
R2366,U2106,S13,1
R2367,U5923,S22,2
R2368,U4257,S18,2
R2369,U2449,S15,5
R2370,U5630,S16,4
R2371,U1206,S5,3
R2372,U4226,S2,5
R2373,U1472,S29,2
R2374,U2225,S11,5
R2375,U1345,S30,4
R2376,U3793,S16,2
R2377,U4344,S26,3
R2378,U1369,S3,5
R2379,U3557,S5,5
R2380,U5480,S14,4
R2381,U3498,S14,1
R2382,U2688,S25,2
R2383,U4327,S6,4
R2384,U1283,S35,4
R2385,U1652,S35,3
R2386,U5968,S20,5
R2387,U2462,S2,4
R2388,U4648,S2,1
R2389,U3249,S26,1
R2390,U5219,S23,1
R2391,U5310,S22,1
R2392,U2882,S4,2
R2393,U4369,S34,4
R2394,U5039,S18,3
R2395,U5287,S21,4
R2396,U1580,S10,3
R2397,U3391,S3,5
R2398,U1471,S15,5
R2399,U1908,S22,3
R2400,U3636,S8,3
R2401,U3175,S25,4
R2402,U4153,S25,1
R2403,U1838,S26,2
R2404,U5731,S26,1
R2405,U4130,S5,1
R2406,U1789,S32,1
R2407,U3785,S26,4
R2408,U1034,S17,3
R2409,U5788,S26,2
R2410,U1340,S14,3
R2411,U2575,S15,5
R2412,U3780,S35,2
R2413,U3350,S6,2
R2414,U1589,S29,5
R2415,U4065,S6,2
R2416,U2559,S30,1
R2417,U3012,S5,3
R2418,U4518,S20,2
R2419,U3343,S9,3
R2420,U1310,S13,4
R2421,U4317,S10,3
R2422,U4689,S8,5
R2423,U2926,S4,1
R2424,U4939,S12,3
R2425,U5838,S30,3
R2426,U4294,S5,2
R2427,U2474,S25,3
R2428,U1820,S4,5
R2429,U3355,S27,2
R2430,U3939,S3,1
R2431,U3621,S27,2
R2432,U2003,S20,3
R2433,U3961,S5,3
R2434,U4607,S31,2
R2435,U5673,S23,5
R2436,U2356,S18,1
R2437,U5812,S13,5
R2438,U3465,S27,1
R2439,U2972,S29,1
R2440,U4423,S27,4
R2441,U4601,S22,4
R2442,U1589,S26,1
R2443,U1489,S21,1
R2444,U3312,S28,2
R2445,U2134,S2,3
R2446,U4915,S33,5
R2447,U2494,S17,5
R2448,U2652,S20,5
R2449,U2203,S14,3
R2450,U3739,S11,1
R2451,U5599,S5,1
R2452,U4120,S11,3
R2453,U5375,S30,1
R2454,U2262,S33,4
R2455,U4963,S8,2
R2456,U5979,S28,2
R2457,U5292,S19,4
R2458,U5696,S22,1
R2459,U4017,S4,2
R2460,U4173,S29,1
R2461,U3501,S25,3
R2462,U5146,S17,3
R2463,U5113,S31,3
R2464,U4902,S25,4
R2465,U2106,S36,2
R2466,U3375,S20,4
R2467,U5659,S6,4
R2468,U3918,S33,3
R2469,U5269,S30,4
R2470,U1700,S12,5
R2471,U4838,S5,1
R2472,U2114,S23,1
R2473,U5869,S16,1
R2474,U3266,S26,2
R2475,U5624,S4,2
R2476,U1886,S25,5
R2477,U2248,S25,2
R2478,U1866,S31,1
R2479,U3882,S27,2
R2480,U4932,S19,1
R2481,U4491,S17,3
R2482,U2983,S28,2
R2483,U3338,S8,2
R2484,U3600,S17,5
R2485,U4450,S11,2
R2486,U5734,S9,2
R2487,U3098,S4,1
R2488,U1981,S28,3
R2489,U1190,S4,3
R2490,U2953,S8,5
R2491,U5924,S24,5
R2492,U5668,S3,2
R2493,U2864,S32,1
R2494,U3661,S34,5
R2495,U3573,S26,2
R2496,U1909,S8,5
R2497,U2485,S26,4
R2498,U1412,S29,1
R2499,U1918,S15,5
R2500,U2559,S19,2
R2501,U1541,S10,3
R2502,U4430,S26,1
R2503,U4137,S16,2
R2504,U5327,S2,5
R2505,U1709,S29,1
R2506,U4947,S34,2
R2507,U2170,S8,2
R2508,U2063,S3,3
R2509,U1012,S34,3
R2510,U2583,S18,2
R2511,U4383,S6,3
R2512,U1898,S36,2
R2513,U4466,S14,5
R2514,U4463,S3,1
R2515,U1599,S10,3
R2516,U3952,S8,2
R2517,U1990,S20,4
R2518,U2077,S9,4
R2519,U4496,S16,1
R2520,U3518,S27,1
R2521,U2590,S28,4
R2522,U2584,S23,1
R2523,U5813,S7,5
R2524,U4500,S24,4
R2525,U5251,S2,3
R2526,U4130,S7,4
R2527,U2646,S1,4
R2528,U2581,S5,3
R2529,U4209,S11,1
R2530,U5368,S12,3
R2531,U1682,S15,1
R2532,U1905,S20,4
R2533,U4765,S35,3
R2534,U1632,S29,4
R2535,U2815,S21,5
R2536,U4197,S17,4
R2537,U3288,S24,5
R2538,U3514,S18,4
R2539,U3094,S36,5
R2540,U2424,S18,4
R2541,U4911,S26,1
R2542,U5875,S17,2
R2543,U2779,S16,3
R2544,U2556,S35,3
R2545,U1524,S15,4
R2546,U3595,S20,2
R2547,U1787,S24,4
R2548,U4605,S31,4
R2549,U4995,S7,2
R2550,U3346,S16,2
R2551,U5576,S27,1
R2552,U4813,S13,5
R2553,U1945,S14,2
R2554,U5544,S16,5
R2555,U4948,S17,5
R2556,U5004,S27,5
R2557,U2210,S24,3
R2558,U2371,S3,5
R2559,U4470,S8,3
R2560,U4973,S6,2
R2561,U4856,S33,4
R2562,U3190,S4,1
R2563,U1164,S30,2
R2564,U3258,S4,3
R2565,U2542,S16,3
R2566,U5592,S35,3
R2567,U5448,S35,1
R2568,U4236,S8,1
R2569,U1333,S31,1
R2570,U3510,S18,1
R2571,U2072,S12,4
R2572,U1515,S1,1
R2573,U2059,S16,1
R2574,U2069,S33,5
R2575,U5501,S29,3
R2576,U4959,S35,4
R2577,U4087,S32,1
R2578,U1989,S19,4
R2579,U5886,S34,2
R2580,U1162,S8,1
R2581,U3702,S17,3
R2582,U5768,S18,2
R2583,U4449,S7,5
R2584,U2458,S11,2
R2585,U3254,S25,2
R2586,U2017,S9,2
R2587,U4268,S12,1
R2588,U3405,S1,3
R2589,U2810,S2,4
R2590,U5541,S16,3
R2591,U4168,S2,4
R2592,U3712,S17,3
R2593,U2498,S18,3
R2594,U3304,S18,3
R2595,U5114,S21,3
R2596,U4793,S9,4
R2597,U5838,S29,4
R2598,U5530,S30,2
R2599,U5534,S29,5
R2600,U3804,S32,1
R2601,U3721,S36,3
R2602,U3857,S36,2
R2603,U2211,S9,2
R2604,U5023,S17,3
R2605,U4775,S29,1
R2606,U3267,S5,5
R2607,U2816,S26,1
R2608,U5246,S9,2
R2609,U3696,S22,1
R2610,U3825,S21,5
R2611,U4990,S29,5
R2612,U4954,S21,5
R2613,U2393,S27,5
R2614,U3074,S32,2
R2615,U5173,S11,2
R2616,U5555,S16,2
R2617,U1754,S5,1
R2618,U3168,S8,5
R2619,U3206,S19,5
R2620,U3303,S24,4
R2621,U3403,S31,1
R2622,U5882,S22,4
R2623,U4721,S3,5
R2624,U2157,S14,5
R2625,U1677,S24,4
R2626,U2742,S35,5
R2627,U3969,S3,1
R2628,U3748,S36,4
R2629,U2393,S17,2
R2630,U4526,S10,3
R2631,U4129,S31,2
R2632,U2433,S13,4
R2633,U2824,S11,5
R2634,U4105,S10,4
R2635,U5912,S11,4
R2636,U5547,S10,1
R2637,U4518,S21,5
R2638,U1031,S10,4
R2639,U4034,S27,1
R2640,U5196,S2,2
R2641,U5935,S29,1
R2642,U4061,S28,3
R2643,U4000,S34,1
R2644,U4810,S29,3
R2645,U5677,S31,4
R2646,U2698,S29,2
R2647,U5001,S13,3
R2648,U1395,S36,3
R2649,U2501,S7,3
R2650,U2622,S20,4
R2651,U1888,S15,1
R2652,U1974,S2,4
R2653,U2130,S26,1
R2654,U5045,S15,1
R2655,U3017,S21,1
R2656,U3288,S3,2
R2657,U3973,S21,1
R2658,U5636,S12,4
R2659,U3787,S24,2
R2660,U4388,S7,3
R2661,U4704,S2,1
R2662,U1967,S23,2
R2663,U1499,S9,1
R2664,U4348,S8,4
R2665,U3037,S28,5
R2666,U4443,S20,4
R2667,U4059,S26,5
R2668,U4337,S3,5
R2669,U4286,S33,3
R2670,U1486,S3,4
R2671,U5679,S29,4
R2672,U2722,S27,1
R2673,U4258,S18,4
R2674,U3621,S14,3
R2675,U2037,S28,4
R2676,U5319,S4,1
R2677,U3366,S4,5
R2678,U1535,S10,3
R2679,U3183,S22,3
R2680,U5651,S22,3
R2681,U3806,S1,2
R2682,U3766,S13,2
R2683,U3426,S6,5
R2684,U4459,S16,5
R2685,U5276,S31,4
R2686,U3608,S2,5
R2687,U5639,S36,3
R2688,U2737,S3,1
R2689,U5273,S15,4
R2690,U4592,S2,1
R2691,U4854,S14,2
R2692,U2716,S3,1
R2693,U1813,S12,3
R2694,U2569,S21,5
R2695,U2088,S8,4
R2696,U5396,S33,5
R2697,U5843,S5,3
R2698,U1831,S24,5
R2699,U3990,S7,1
R2700,U4237,S7,1
R2701,U3045,S30,3
R2702,U2800,S22,3
R2703,U2443,S4,2
R2704,U2728,S34,5
R2705,U4869,S19,3
R2706,U3176,S31,3
R2707,U4344,S18,1
R2708,U5548,S2,1
R2709,U1025,S26,1
R2710,U4371,S35,1
R2711,U4800,S5,4
R2712,U5211,S1,4
R2713,U3905,S10,1
R2714,U3310,S10,1
R2715,U1151,S7,4
R2716,U4502,S7,2
R2717,U4819,S30,1
R2718,U4456,S20,2
R2719,U3569,S4,4
R2720,U4917,S3,3
R2721,U4119,S25,1
R2722,U3676,S36,2
R2723,U1765,S18,5
R2724,U4686,S7,2
R2725,U4305,S3,4
R2726,U2643,S29,1
R2727,U5102,S5,2
R2728,U2288,S6,1
R2729,U5643,S31,4
R2730,U1176,S12,4
R2731,U2344,S3,3
R2732,U2521,S9,1
R2733,U2254,S33,3
R2734,U2785,S15,4
R2735,U1684,S26,1
R2736,U3411,S26,2
R2737,U5152,S24,1
R2738,U5458,S24,4
R2739,U4012,S29,1
R2740,U4505,S18,4
R2741,U1804,S25,4
R2742,U4534,S31,4
R2743,U2511,S30,3
R2744,U1098,S9,4
R2745,U5257,S22,1
R2746,U2958,S17,1
R2747,U4492,S26,4
R2748,U4851,S28,2
R2749,U3016,S21,1
R2750,U5417,S25,3
R2751,U5414,S27,1
R2752,U4670,S3,1
R2753,U5998,S30,3
R2754,U3686,S36,4
R2755,U2606,S33,2
R2756,U2981,S25,2
R2757,U5620,S15,3
R2758,U3249,S15,3
R2759,U5909,S31,1
R2760,U1185,S12,4
R2761,U2206,S7,5
R2762,U4762,S30,1
R2763,U3767,S22,1
R2764,U4813,S24,5
R2765,U2301,S29,3
R2766,U2912,S1,2
R2767,U3948,S21,5
R2768,U5996,S21,5
R2769,U4758,S33,4
R2770,U1238,S8,1
R2771,U2019,S10,4
R2772,U3809,S31,5
R2773,U4583,S17,4
R2774,U4884,S18,2
R2775,U1858,S29,4
R2776,U3476,S11,5
R2777,U5447,S24,2
R2778,U5296,S27,1
R2779,U3108,S23,1
R2780,U4840,S31,3
R2781,U3274,S28,5
R2782,U2243,S29,2
R2783,U1625,S23,4
R2784,U5800,S6,4
R2785,U2623,S6,4
R2786,U1782,S36,5
R2787,U5294,S13,2
R2788,U1445,S27,1
R2789,U5591,S23,2
R2790,U5941,S32,4
R2791,U4694,S4,3
R2792,U5628,S6,3
R2793,U2032,S25,5
R2794,U2469,S1,4
R2795,U1608,S27,3
R2796,U5230,S24,3
R2797,U2998,S30,2
R2798,U2750,S35,2
R2799,U2906,S33,1
R2800,U5373,S1,3
R2801,U4429,S3,4
R2802,U1013,S30,3
R2803,U2869,S9,3
R2804,U2014,S20,3
R2805,U3737,S4,1
R2806,U2612,S18,2
R2807,U1309,S1,1
R2808,U5210,S29,5
R2809,U2348,S5,1
R2810,U1361,S8,2
R2811,U3635,S23,3
R2812,U2105,S1,2
R2813,U4822,S3,4
R2814,U4532,S32,2
R2815,U1413,S2,3
R2816,U4561,S8,5
R2817,U3826,S31,4
R2818,U5056,S10,5
R2819,U1858,S21,2
R2820,U2991,S6,5
R2821,U2995,S17,1
R2822,U3989,S34,4
R2823,U3758,S21,1
R2824,U3587,S32,5
R2825,U4242,S18,5
R2826,U5621,S2,2
R2827,U4264,S4,5
R2828,U5123,S23,3
R2829,U4996,S19,4
R2830,U3481,S8,2
R2831,U3715,S26,1
R2832,U5609,S24,3
R2833,U2132,S5,4
R2834,U4879,S33,1
R2835,U3034,S13,1
R2836,U3050,S35,4
R2837,U2988,S13,3
R2838,U4214,S21,2
R2839,U4056,S1,2
R2840,U1246,S9,3
R2841,U2175,S23,4
R2842,U5689,S1,3
R2843,U5110,S25,1
R2844,U5124,S13,1
R2845,U1220,S19,5
R2846,U5814,S14,5
R2847,U5769,S36,3
R2848,U1405,S10,3
R2849,U2060,S27,2
R2850,U2940,S26,3
R2851,U3402,S12,4
R2852,U3375,S16,1
R2853,U1041,S31,4
R2854,U3635,S11,1
R2855,U4454,S29,1
R2856,U3661,S11,4
R2857,U3791,S11,2
R2858,U6000,S25,5
R2859,U3697,S32,4
R2860,U2127,S20,2
R2861,U4868,S3,1
R2862,U2629,S19,4
R2863,U5274,S15,1
R2864,U3446,S31,3
R2865,U5891,S33,2
R2866,U4159,S14,4
R2867,U4646,S22,5
R2868,U1093,S18,1
R2869,U5162,S11,2
R2870,U1371,S29,1
R2871,U2005,S13,4
R2872,U3748,S3,4
R2873,U4291,S28,4
R2874,U5194,S29,5
R2875,U1097,S20,5
R2876,U1226,S18,4
R2877,U3245,S11,5
R2878,U3325,S35,4
R2879,U1856,S16,3
R2880,U3004,S25,5
R2881,U4758,S19,2
R2882,U2633,S15,5
R2883,U1339,S22,4
R2884,U2877,S5,2
R2885,U3008,S3,5
R2886,U4861,S2,2
R2887,U5673,S21,1
R2888,U1265,S31,3
R2889,U3892,S4,3
R2890,U4216,S25,1
R2891,U4268,S35,2
R2892,U5697,S17,4
R2893,U4281,S3,4
R2894,U4348,S13,4
R2895,U2773,S32,3
R2896,U5379,S8,3
R2897,U1014,S7,3
R2898,U4204,S29,1
R2899,U4195,S18,5
R2900,U3054,S2,3
R2901,U2577,S29,1
R2902,U4917,S7,1
R2903,U1204,S27,2
R2904,U1382,S32,5
R2905,U1404,S24,2
R2906,U4295,S25,1
R2907,U5584,S14,3
R2908,U1903,S1,3
R2909,U5442,S13,2
R2910,U2508,S30,5
R2911,U5166,S34,1
R2912,U2999,S7,1
R2913,U2131,S2,3
R2914,U5725,S1,3
R2915,U4973,S9,5
R2916,U2844,S34,2
R2917,U1264,S16,3
R2918,U3137,S33,4
R2919,U1198,S34,2
R2920,U5938,S6,1
R2921,U3722,S23,5
R2922,U1581,S19,5
R2923,U5251,S20,1
R2924,U3373,S20,4
R2925,U2804,S19,1
R2926,U2876,S29,1
R2927,U5282,S32,2
R2928,U4616,S17,4
R2929,U5192,S36,1
R2930,U5305,S13,3
R2931,U2117,S26,2
R2932,U3371,S14,2
R2933,U1292,S13,3
R2934,U1217,S2,4
R2935,U1580,S24,1
R2936,U3574,S30,4
R2937,U4066,S13,3
R2938,U1566,S4,3
R2939,U4424,S21,2
R2940,U2330,S7,1
R2941,U1300,S25,1
R2942,U1913,S27,5
R2943,U5807,S31,3
R2944,U3804,S13,4
R2945,U1281,S19,2
R2946,U4237,S21,1
R2947,U3949,S18,1
R2948,U1804,S36,2
R2949,U3339,S33,4
R2950,U4256,S8,2
R2951,U1056,S6,5
R2952,U4285,S8,3
R2953,U2006,S20,5
R2954,U5923,S7,3
R2955,U5414,S6,2
R2956,U4206,S34,5
R2957,U1504,S31,1
R2958,U5110,S13,5
R2959,U5731,S13,3
R2960,U2119,S22,2
R2961,U2881,S22,1
R2962,U3801,S32,1
R2963,U4230,S9,2
R2964,U2421,S2,1
R2965,U2941,S1,3
R2966,U2290,S23,2
R2967,U5686,S22,4
R2968,U3299,S29,5
R2969,U3245,S25,2
R2970,U1099,S8,4
R2971,U5254,S30,5
R2972,U3751,S3,3
R2973,U3680,S21,4
R2974,U5051,S3,4
R2975,U4686,S33,4
R2976,U5236,S6,1
R2977,U3886,S29,5
R2978,U2998,S10,4
R2979,U5091,S35,1
R2980,U5162,S5,5
R2981,U2160,S3,3
R2982,U3051,S28,1
R2983,U4276,S23,5
R2984,U4276,S7,1
R2985,U4483,S11,2
R2986,U4560,S20,5
R2987,U2114,S27,2
R2988,U3127,S31,3
R2989,U3118,S21,3
R2990,U4731,S32,2
R2991,U1878,S29,3
R2992,U1951,S3,5
R2993,U3209,S16,1
R2994,U1675,S26,2
R2995,U3103,S29,1
R2996,U1666,S3,1
R2997,U4854,S1,4
R2998,U4014,S14,5
R2999,U3470,S2,2
R3000,U1430,S19,4
R3001,U1026,S1,4
R3002,U1797,S17,4
R3003,U4657,S35,5
R3004,U1594,S9,1
R3005,U4417,S8,4
R3006,U4617,S35,3
R3007,U4273,S24,5
R3008,U5390,S8,4
R3009,U5483,S35,2
R3010,U5549,S19,1
R3011,U1251,S23,4
R3012,U4312,S22,2
R3013,U4147,S18,1
R3014,U4122,S17,4
R3015,U4925,S2,2
R3016,U4037,S30,5
R3017,U4452,S10,5
R3018,U1224,S27,5
R3019,U3289,S34,4
R3020,U3718,S36,2
R3021,U5655,S1,2
R3022,U3524,S16,3
R3023,U1141,S30,4
R3024,U5848,S31,4
R3025,U1395,S22,4
R3026,U2015,S8,1
R3027,U1008,S26,1
R3028,U3991,S1,5
R3029,U4762,S19,4
R3030,U3519,S36,1
R3031,U5671,S21,5
R3032,U3102,S22,1
R3033,U5185,S16,3
R3034,U1909,S33,5
R3035,U4296,S34,2
R3036,U3743,S3,2
R3037,U5059,S8,5
R3038,U1364,S26,5
R3039,U5164,S20,5
R3040,U3333,S29,2
R3041,U1467,S27,2
R3042,U2885,S6,4
R3043,U3128,S6,4
R3044,U3060,S35,5
R3045,U5962,S28,5
R3046,U1717,S28,2
R3047,U1520,S22,3
R3048,U5149,S18,5
R3049,U1263,S36,1
R3050,U3546,S16,4
R3051,U4550,S21,1
R3052,U1500,S8,1
R3053,U3687,S11,3
R3054,U4281,S29,4
R3055,U2596,S27,3
R3056,U2176,S34,2
R3057,U1657,S18,5
R3058,U5088,S2,1
R3059,U3526,S24,2
R3060,U2960,S22,4
R3061,U4721,S26,2
R3062,U4124,S29,3
R3063,U5173,S21,3
R3064,U4383,S21,4
R3065,U3829,S34,5
R3066,U2491,S3,5
R3067,U3260,S26,3
R3068,U5777,S33,4
R3069,U3850,S31,4
R3070,U4731,S1,4
R3071,U5652,S24,4
R3072,U2377,S3,4
R3073,U4606,S16,4
R3074,U4533,S36,3
R3075,U5595,S24,2
R3076,U3566,S18,3
R3077,U3301,S19,3
R3078,U5515,S7,4
R3079,U3611,S29,1
R3080,U5382,S12,3
R3081,U4239,S9,2
R3082,U3089,S11,4
R3083,U5505,S16,5
R3084,U2005,S34,2
R3085,U6000,S8,4
R3086,U3616,S3,1
R3087,U3550,S24,5
R3088,U4229,S35,3
R3089,U3133,S13,5
R3090,U2451,S26,5
R3091,U3651,S22,4
R3092,U1328,S27,3
R3093,U3081,S9,3
R3094,U4883,S31,2
R3095,U4262,S12,1
R3096,U2489,S18,1
R3097,U1469,S13,1
R3098,U5613,S11,2
R3099,U2917,S23,4
R3100,U4370,S1,2
R3101,U5385,S27,4
R3102,U5206,S32,2
R3103,U1808,S8,5
R3104,U1616,S14,4
R3105,U5272,S1,3
R3106,U4173,S30,3
R3107,U5239,S13,1
R3108,U2609,S14,3
R3109,U5987,S11,2
R3110,U5000,S22,3
R3111,U5310,S21,5
R3112,U5691,S27,5
R3113,U4276,S21,1
R3114,U1702,S18,2
R3115,U2975,S34,1
R3116,U3075,S31,1
R3117,U5258,S13,3
R3118,U3357,S26,3
R3119,U3645,S4,4
R3120,U4050,S8,3
R3121,U2009,S35,3
R3122,U5452,S24,3
R3123,U3897,S18,2
R3124,U2241,S8,1
R3125,U1404,S5,2
R3126,U1586,S6,2
R3127,U3717,S28,2
R3128,U2459,S16,1
R3129,U2636,S19,2
R3130,U2412,S7,2
R3131,U4261,S21,1
R3132,U1013,S28,5
R3133,U3277,S13,3
R3134,U4111,S5,1
R3135,U1595,S5,1
R3136,U1571,S30,1
R3137,U4216,S22,5
R3138,U3254,S26,4
R3139,U3114,S11,3
R3140,U3307,S11,3
R3141,U2532,S4,3
R3142,U5282,S13,1
R3143,U4382,S35,4
R3144,U2863,S23,2
R3145,U2869,S12,3
R3146,U1989,S8,2
R3147,U1955,S3,5
R3148,U1258,S21,3
R3149,U2615,S26,3
R3150,U1990,S21,2
R3151,U5132,S18,3
R3152,U1762,S2,2
R3153,U5270,S6,2
R3154,U4387,S31,4
R3155,U5284,S4,2
R3156,U2118,S12,3
R3157,U3344,S25,1
R3158,U5071,S28,1
R3159,U5431,S27,5
R3160,U2500,S36,2
R3161,U1146,S14,2
R3162,U5158,S22,3
R3163,U5324,S33,4
R3164,U4683,S13,5
R3165,U1798,S36,1
R3166,U5607,S21,2
R3167,U2411,S24,5
R3168,U5898,S20,2
R3169,U5577,S29,3
R3170,U5638,S19,5
R3171,U3470,S2,1
R3172,U4898,S1,1
R3173,U4722,S17,4
R3174,U1587,S3,2
R3175,U5155,S20,1
R3176,U4545,S29,5
R3177,U2285,S36,5
R3178,U4393,S1,1
R3179,U3729,S30,1
R3180,U3813,S23,2
R3181,U5301,S6,5
R3182,U4600,S17,3
R3183,U2209,S5,4
R3184,U4213,S28,2
R3185,U1218,S11,1
R3186,U3733,S4,4
R3187,U4157,S3,1
R3188,U4999,S18,2
R3189,U2605,S10,4
R3190,U2917,S2,4
R3191,U3180,S22,1
R3192,U2077,S15,3
R3193,U2856,S2,3
R3194,U1035,S10,5
R3195,U3103,S17,5
R3196,U2312,S36,2
R3197,U3749,S30,5
R3198,U3189,S31,5
R3199,U1610,S12,3
R3200,U5225,S10,4
R3201,U1007,S17,3
R3202,U5839,S5,2
R3203,U2603,S10,5
R3204,U2752,S31,1
R3205,U4583,S11,4
R3206,U5619,S17,3
R3207,U3179,S8,3
R3208,U2237,S22,1
R3209,U4043,S11,3
R3210,U5255,S1,5
R3211,U1336,S15,2
R3212,U5476,S32,4
R3213,U3711,S31,1
R3214,U3521,S26,1
R3215,U1238,S23,5
R3216,U4388,S7,3
R3217,U4396,S23,2
R3218,U1515,S23,1
R3219,U1912,S8,2
R3220,U5881,S8,1
R3221,U5115,S19,3
R3222,U3186,S11,4
R3223,U5408,S29,2
R3224,U1017,S22,2
R3225,U5959,S6,1
R3226,U2522,S15,2
R3227,U2612,S17,3
R3228,U2488,S2,1
R3229,U4607,S17,2
R3230,U5470,S29,4
R3231,U1032,S19,2
R3232,U4755,S22,3
R3233,U3288,S31,3
R3234,U2915,S29,2
R3235,U3492,S1,4
R3236,U3319,S32,4
R3237,U2187,S15,2
R3238,U2340,S14,1
R3239,U5299,S28,3
R3240,U3973,S3,4
R3241,U5107,S21,2
R3242,U5950,S19,1
R3243,U3496,S4,3
R3244,U2328,S8,2
R3245,U5797,S12,3
R3246,U5803,S6,5
R3247,U3016,S31,5
R3248,U1594,S30,5
R3249,U4649,S24,1
R3250,U2607,S7,1
R3251,U1807,S4,3
R3252,U4113,S22,2
R3253,U3676,S29,2
R3254,U5726,S7,5
R3255,U2984,S36,4
R3256,U3525,S22,2
R3257,U4692,S22,4
R3258,U1638,S22,3
R3259,U5081,S30,3
R3260,U3572,S21,2
R3261,U3588,S5,1
R3262,U5849,S32,2
R3263,U4346,S16,4
R3264,U3553,S17,1
R3265,U3920,S29,3
R3266,U4499,S11,2
R3267,U1927,S8,1
R3268,U1375,S4,3
R3269,U3725,S8,5
R3270,U4129,S9,5
R3271,U1622,S19,2
R3272,U1948,S19,5
R3273,U1971,S15,4
R3274,U4070,S14,3
R3275,U3431,S28,2
R3276,U5340,S8,4
R3277,U1607,S26,1
R3278,U2690,S6,5
R3279,U1196,S27,2
R3280,U4465,S15,3
R3281,U5559,S23,5
R3282,U1521,S4,5
R3283,U5862,S9,4
R3284,U3192,S19,3
R3285,U3024,S10,4
R3286,U5020,S23,1
R3287,U3830,S19,1
R3288,U1534,S27,1
R3289,U5613,S4,5
R3290,U3161,S7,5
R3291,U2271,S36,5
R3292,U3040,S14,1
R3293,U2036,S27,5
R3294,U4049,S20,4
R3295,U1362,S28,4
R3296,U5583,S32,3
R3297,U3357,S34,3
R3298,U4545,S20,5
R3299,U4533,S6,5
R3300,U1363,S13,3
R3301,U1128,S3,1
